pair,side,bl_net,bl_hold,entry_step_vel,vel_hold,vel_gross,vel_net,is_winner_vel,max_hold_exit
PLATINUM/SOYBEANS,1,0.06747474554665912,267,2,265,0.09298422421873442,0.061943128328323466,True,False
PLATINUM/SOYBEANS,-1,-0.3303034669426348,300,2,298,-0.3120388654443528,-0.34669639969092814,False,False
PLATINUM/SOYBEANS,1,0.011920212940009736,301,2,299,0.04865792617610046,0.01389080288842922,True,False
PLATINUM/SOYBEANS,1,-0.04665957086322178,280,3,277,0.0008799301060279607,-0.03147623427753368,False,False
PLATINUM/SOYBEANS,1,0.08443729183341074,42,2,40,0.07755637413730834,0.07117281249347272,True,False
PLATINUM/SOYBEANS,1,0.04735295735601655,46,3,41,0.06224132958554114,0.05574817890060963,True,False
PLATINUM/SOYBEANS,1,-0.1551931070497976,300,2,298,-0.13609910866916844,-0.17075664291574377,False,False
PLATINUM/SOYBEANS,1,0.16031363254236441,29,2,27,0.15864568841826351,0.15368678430867447,True,False
PLATINUM/SOYBEANS,-1,0.08438603738698361,106,4,100,0.10498234264140632,0.09202343853181728,True,False
PLATINUM/SOYBEANS,1,-0.04398933238822322,259,2,257,-0.030270098706690812,-0.06043448226833465,False,False
PLATINUM/SOYBEANS,1,0.14300740707452006,54,3,49,0.16206757053213808,0.15469770751843945,True,False
PLATINUM/SOYBEANS,1,0.10282944287868745,94,2,90,0.10281783655457784,0.09095482285594769,True,False
PLATINUM/SOYBEANS,1,0.11242380277145454,23,2,21,0.06580591682504748,0.06150454696203378,True,False
PLATINUM/SOYBEANS,1,0.0784114840693951,22,3,17,0.07150987347086706,0.06764685977223692,True,False
PLATINUM/SOYBEANS,1,0.062192429215309424,105,3,100,0.0694391131194514,0.056480209009862364,True,False
PLATINUM/SOYBEANS,1,0.07285629166491371,81,3,76,0.06784280365323872,0.057514036529951046,True,False
PLATINUM/SOYBEANS,-1,0.089607681059586,32,3,27,0.08899777780775762,0.08403887369816858,True,False
PLATINUM/SOYBEANS,-1,0.0856610451436572,34,6,25,0.13871630990162537,0.13397658387422812,True,False
PLATINUM/SOYBEANS,-1,0.08707645738958922,29,2,25,0.08523561844363411,0.08049589241623685,True,False
PLATINUM/SOYBEANS,1,0.10240203770790388,63,6,55,0.15952673770561798,0.15149934044534402,True,False
PLATINUM/SOYBEANS,1,-0.3095234893347931,300,2,296,-0.2966193756083032,-0.33105773177268677,False,False
PLATINUM/SOYBEANS,1,-0.041891144393823555,245,5,238,-0.0028596723533649104,-0.030941864134186828,False,False
PLATINUM/SOYBEANS,-1,0.06314751031034625,60,2,56,0.0695775531857065,0.06144056688433664,True,False
PLATINUM/SOYBEANS,-1,-0.3066617480131423,300,2,298,-0.2863004895300801,-0.32095802377665544,False,False
PLATINUM/SOYBEANS,-1,0.09575797253510317,161,2,159,0.07051747472338536,0.05109281718913879,True,False
PLATINUM/SOYBEANS,-1,-0.24106329683007632,301,4,297,-0.22177881620847847,-0.25632676141395794,False,False
NATGAS/GOLD,1,-0.07595275392685595,301,3,298,-0.021387019003164878,-0.056044553249740225,False,False
NATGAS/GOLD,-1,0.1049765671238546,86,2,84,0.12210864580134155,0.11090316634928675,True,False
NATGAS/GOLD,1,0.010368640241391513,243,2,238,0.03593616959541555,0.007853977814593627,True,False
NATGAS/GOLD,1,0.09910979458470763,27,2,22,0.08028181297561617,0.07587085407150658,True,False
NATGAS/GOLD,-1,0.024322564436566156,130,2,126,0.03153968763377262,0.01573146845569043,True,False
NATGAS/GOLD,1,-0.27382923136367,300,6,292,-0.17735090506400436,-0.21135090506400436,False,False
NATGAS/GOLD,1,-0.09634345368069185,292,3,287,-0.05591874916652408,-0.08937080396104463,False,False
NATGAS/GOLD,1,0.14012857417978983,23,2,21,0.12131678976959406,0.11701541990658036,True,False
NATGAS/GOLD,1,-0.19739651741228403,300,3,295,-0.16163446537443008,-0.19596323249771774,False,False
NATGAS/GOLD,1,-0.14716035469745004,300,3,295,-0.10537590806629753,-0.1397046751895852,False,False
NATGAS/GOLD,1,-0.21376020804938284,300,9,287,-0.11250630366350485,-0.1459583584580254,False,False
NATGAS/GOLD,-1,-0.397170457342499,301,4,295,-0.36157855721589616,-0.39590732433918385,False,False
NATGAS/GOLD,-1,0.0406167363629024,195,2,191,0.05288209406945631,0.029950587220141243,True,False
NATGAS/GOLD,-1,0.0911104939650909,29,2,27,0.09374029456872708,0.08878139045913803,True,False
NATGAS/GOLD,1,0.026610966577353273,188,2,186,0.041027645495926246,0.018644083852090626,True,False
NATGAS/GOLD,1,0.13655591684543464,9,2,7,0.05674261409294295,0.05397549080527171,True,False
NATGAS/GOLD,1,-0.012536835663062703,225,7,213,0.07498812063701261,0.04964565488358795,True,False
NATGAS/GOLD,-1,0.06588308407016566,184,6,176,0.12152802207524221,0.1002403508423655,True,False
NATGAS/GOLD,1,0.036954509937274685,101,2,99,0.03991944835662489,0.02707013328813174,True,False
NATGAS/GOLD,-1,-0.009412855328123615,181,5,174,0.02874916586308377,0.007680672712398837,True,False
NATGAS/GOLD,1,-0.3234871816124816,300,2,296,-0.28921667107191534,-0.3236550272362989,False,False
NATGAS/GOLD,-1,-0.08810474678935132,300,2,298,-0.06662083483219929,-0.10127836907877463,False,False
NATGAS/GOLD,-1,0.13005887082958284,39,2,35,0.09743860837699173,0.09160299193863555,True,False
NATGAS/GOLD,-1,-0.012433616121102758,231,3,228,0.011401072038194083,-0.015585229331668931,False,False
NATGAS/GOLD,1,0.09721907019209416,196,2,192,0.10207062888614744,0.07902953299573648,True,False
NATGAS/GOLD,1,-0.1625793034469343,300,2,296,-0.1421951376008915,-0.17663349376527507,False,False
NATGAS/GOLD,1,-0.31769858012183316,300,8,287,-0.22744932185841138,-0.26090137665293195,False,False
