exit_sd,long_label,short_label,n_trades,avg_gross,avg_net,avg_hold_cal,win_rate,total_EV
1.0,CTB,CPH,39,0.003487146131082706,-0.006112362123220068,74.82051282051282,0.5897435897435898,-0.23838212280558266
1.0,CTB,CRM,51,0.016504284779515422,0.00850315665703356,60.23529411764706,0.7254901960784313,0.4336609895087116
1.0,CTB,CTN,40,-0.0007785740608432471,-0.010918300088240506,79.75,0.525,-0.4367320035296202
1.0,CTB,UKX,63,0.015138288341557794,0.008037918695982665,52.01587301587302,0.746031746031746,0.5063888778469079
1.0,CTN,CBK,63,0.009677485673293004,0.002448392392144929,53.19047619047619,0.7301587301587301,0.15424872070513054
1.0,CTN,CEI,34,0.0054463713506822,-0.0031220412198254537,65.41176470588235,0.7058823529411765,-0.10614940147406543
1.0,CTN,CEY,63,0.011397252815623971,0.0034549610130581963,59.698412698412696,0.7301587301587301,0.21766254382266637
1.0,CTN,CFR,45,0.0014565583998723557,-0.007882558799518815,72.44444444444444,0.6,-0.3547151459783467
1.0,CTN,CIL,78,0.025651130524521327,0.01951491696638996,43.217948717948715,0.8205128205128205,1.522163523378417
1.0,CTN,CMD,45,0.0037456637266905044,-0.005897867475744807,75.22222222222223,0.6444444444444445,-0.2654040364085163
1.0,CTN,COI,73,0.017581716914298252,0.011157134441038727,45.84931506849315,0.8356164383561644,0.8144708141958271
1.0,CTN,CPH,35,-0.0043860901008802,-0.01651955389735769,97.94285714285714,0.4857142857142857,-0.5781843864075192
1.0,CTN,CRM,47,0.013543968322651702,0.004743210526090941,67.53191489361703,0.7021276595744681,0.22293089472627423
1.0,CTN,CTB,37,-0.0026850824168030973,-0.013586748466414353,86.70270270270271,0.4864864864864865,-0.5027096932573311
1.0,CTN,UKX,84,0.019178933093728954,0.013426682604492167,39.714285714285715,0.8214285714285714,1.127841338777342
1.0,UKX,CBK,48,0.0020131193957620267,-0.007843501608804183,77.16666666666667,0.5833333333333334,-0.3764880772226008
1.0,UKX,CEI,26,-0.0031976383500474173,-0.014351063007581662,89.0,0.5384615384615384,-0.3731276381971232
1.0,UKX,CEY,44,-0.007473485768319951,-0.01866177966620289,89.31818181818181,0.5,-0.8211183053129272
1.0,UKX,CFR,40,-0.006902402716914674,-0.018294183538832488,91.175,0.575,-0.7317673415532995
1.0,UKX,CIL,72,0.02006774435041119,0.01404978392423159,42.138888888888886,0.8055555555555556,1.0115844425446745
1.0,UKX,CMD,41,0.005495503712242813,-0.0043856189072025605,77.39024390243902,0.5609756097560976,-0.179810375195305
1.0,UKX,COI,49,0.0054761268936257285,-0.002995721023623362,64.53061224489795,0.673469387755102,-0.14679033015754475
1.0,UKX,CPH,49,0.006073324262362672,-0.0035861110185990267,75.36734693877551,0.6326530612244898,-0.1757194399113523
1.0,UKX,CRM,55,0.007865236872675178,0.00024257186644852704,56.78181818181818,0.7272727272727273,0.013341452654668988
1.0,UKX,CTB,67,0.017664464965914423,0.010907687210854111,48.88059701492537,0.835820895522388,0.7308150431272254
1.0,UKX,CTN,74,0.01769222490021137,0.011394779509615299,44.689189189189186,0.7837837837837838,0.843213683711532
1.5,CBK,CEI,57,0.004470182589867367,1.1302512962777345e-05,27.912280701754387,0.6140350877192983,0.0006442432388783087
1.5,CBK,CEY,70,0.005622590253149369,0.0006390286093137511,32.7,0.6285714285714286,0.044732002651962574
1.5,CBK,CFR,46,-0.003911584732852892,-0.010376504327849917,46.21739130434783,0.6956521739130435,-0.4773191990810962
1.5,CBK,CIL,131,0.018232118418586463,0.015192465589976195,14.961832061068701,0.8931297709923665,1.9902129922868816
1.5,CBK,CMD,59,0.0005559236087989,-0.00521463594541517,39.88135593220339,0.6101694915254238,-0.30766352077949505
1.5,CBK,COI,74,0.006665302511245688,0.002257527613059831,27.445945945945947,0.7837837837837838,0.1670570433664275
1.5,CBK,CPH,72,0.0063513742678232635,0.0015875995341855164,30.694444444444443,0.7361111111111112,0.11430716646135719
1.5,CBK,CRM,67,0.00673030811321605,0.0018185518261581895,32.04477611940298,0.7313432835820896,0.1218429723525987
1.5,CBK,CTB,76,0.007711477740302815,0.0026979233062725335,32.973684210526315,0.7236842105263158,0.20504217127671254
1.5,CBK,CTN,82,0.009097448505189716,0.0048107127885174805,26.341463414634145,0.7560975609756098,0.3944784486584334
1.5,CBK,UKX,79,0.003248979092903528,-0.0013832040178993158,29.49367088607595,0.6962025316455697,-0.10927311741404595
1.5,CEI,CBK,59,0.004811365998796938,0.0003985960893472068,27.491525423728813,0.6271186440677966,0.0235171692714852
1.5,CEI,CEY,42,0.0035195966262088338,-0.0016116492968179107,34.04761904761905,0.5714285714285714,-0.06768927046635224
1.5,CEI,CFR,38,-0.003825533734761333,-0.010728057166628674,50.21052631578947,0.5789473684210527,-0.4076661723318896
1.5,CEI,CIL,86,0.01970423326211972,0.016813312586745396,13.604651162790697,0.9186046511627907,1.445944882460104
1.5,CEI,CMD,49,0.004380652933491428,-0.0004948852269782393,31.714285714285715,0.7551020408163265,-0.024249376121933727
1.5,CEI,COI,42,0.005242538467799042,0.0002548020033502511,32.73809523809524,0.7380952380952381,0.010701684140710547
1.5,CEI,CPH,32,-0.005545658162600247,-0.012089493779038604,46.9375,0.5625,-0.38686380092923534
1.5,CEI,CRM,50,0.016651784786892363,0.01226657930744031,27.24,0.78,0.6133289653720155
1.5,CEI,CTB,54,0.010245829645123357,0.005880837255473431,27.055555555555557,0.7962962962962963,0.3175652117955653
1.5,CEI,CTN,50,0.005815151143676494,0.001068301828608001,30.54,0.72,0.053415091430400054
1.5,CEI,UKX,42,-0.0005989048259834271,-0.0061711161762769695,38.07142857142857,0.6428571428571429,-0.2591868794036327
